

[2022-08-08 10:24:56] CSystemPerfManager::UpdateCurrentGame: setting current gameid: 769
[2022-08-08 10:24:56] CSystemPerfManager::MaybeUpdateActiveGame: loading profile for gameid: 769
[2022-08-08 10:24:56] Initialized system perf manager
[2022-08-26 13:15:08] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:15:52] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:15:52] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:15:53] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:19:19] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:19:22] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:19:30] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:19:32] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:26:53] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:26:53] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:26:53] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:27:21] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:28:30] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:28:50] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:28:50] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:32:38] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:32:40] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:32:43] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:32:44] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:32:49] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:32:50] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:38:03] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:38:19] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:38:31] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:38:34] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:38:41] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:38:43] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:38:47] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:39:04] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:40:18] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:40:41] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 13:40:45] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 14:27:50] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 14:27:57] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 14:44:06] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 14:44:06] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 14:53:56] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 15:34:32] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 17:38:12] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 17:38:25] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 17:38:29] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 17:38:29] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 17:38:56] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 17:38:57] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 17:39:50] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 19:02:11] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 19:03:08] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 19:38:35] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-26 20:46:28] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-27 16:43:04] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-27 16:43:08] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-27 17:20:32] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 11:40:41] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 11:40:46] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 11:40:46] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 11:44:45] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 11:44:46] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 11:46:34] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 11:47:07] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 11:47:08] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 11:47:42] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 12:38:02] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 12:38:02] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 12:41:02] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 12:41:07] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 12:41:10] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 13:26:10] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 13:26:12] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 13:26:16] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 13:26:19] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 13:26:20] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 13:31:02] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 13:31:03] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 13:31:05] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 13:31:05] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 13:31:12] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 13:46:19] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 13:46:19] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 13:46:20] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 13:46:20] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 13:46:22] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 13:46:23] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 13:46:23] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 13:46:27] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 13:46:28] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 13:47:55] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 13:47:58] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 14:19:48] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 14:19:48] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 14:19:53] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 14:19:56] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 14:19:58] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 14:20:00] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 14:20:02] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 14:20:02] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 14:20:11] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 14:20:15] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 14:20:20] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 14:20:21] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 14:20:36] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 14:20:37] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 19:21:44] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 19:21:44] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 19:21:46] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 19:21:51] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 19:21:51] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 20:12:38] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 22:37:23] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 22:37:29] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 22:37:35] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 22:37:35] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 22:40:11] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 22:40:12] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-28 22:40:15] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 09:12:46] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 09:12:46] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 09:12:59] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 09:13:04] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 09:13:04] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 09:33:22] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 09:33:23] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 09:33:24] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 09:34:01] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 09:34:02] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 09:34:04] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 09:34:05] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 09:34:08] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 09:34:16] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 09:34:18] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 09:34:35] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 09:34:39] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 09:34:47] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 09:34:53] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 09:34:55] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 09:34:56] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:02:22] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:02:23] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:02:24] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:02:24] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:02:25] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:02:28] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:02:30] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:02:46] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:07:47] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:07:48] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:07:52] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:07:59] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:22:51] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:22:51] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:23:29] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:23:35] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:23:35] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:23:36] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:23:42] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:23:53] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:24:14] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:24:14] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:24:16] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:24:45] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:26:11] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:26:12] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:26:20] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:26:21] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:26:23] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:26:32] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:26:32] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:26:38] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:26:47] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:30:11] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:30:59] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:38:05] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:38:08] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:39:29] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:42:20] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:46:03] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:46:35] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:47:46] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:48:25] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:50:04] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:51:31] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:52:23] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:53:55] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 10:53:56] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:13:55] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:13:56] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:14:03] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:14:26] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:17:35] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:17:41] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:17:43] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:17:53] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:17:54] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:17:57] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:18:12] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:20:28] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:20:29] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:20:31] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:22:05] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:22:06] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:22:12] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:22:12] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:22:14] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:22:15] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:22:16] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:22:16] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:24:35] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:24:36] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:24:37] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:24:38] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:24:39] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:24:39] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:26:33] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:26:34] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:26:38] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:27:49] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:27:50] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:43:53] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:44:02] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:49:53] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:50:00] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:50:03] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:50:16] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:50:20] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:53:35] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:53:36] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:54:19] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:55:27] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:55:33] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:58:13] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:58:14] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:58:15] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:58:15] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:59:11] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:59:25] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:59:35] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 11:59:35] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:00:54] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:01:19] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:01:28] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:01:29] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:01:33] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:01:39] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:02:36] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:02:43] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:03:28] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:03:28] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:06:30] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:08:06] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:09:45] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:09:47] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:10:02] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:10:24] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:11:09] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:11:23] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:11:27] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:11:27] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:11:34] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:12:33] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:14:25] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:14:28] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:14:31] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:15:04] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:15:06] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:15:34] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:15:55] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:16:00] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:16:21] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:16:22] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:16:25] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:17:05] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:18:24] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:21:15] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:21:23] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:25:28] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:25:29] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:27:56] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:27:58] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:28:18] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:28:21] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:28:29] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:28:31] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:28:50] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:28:54] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:29:02] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:29:06] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:29:10] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:29:13] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:29:22] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:29:23] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:30:04] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:38:20] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:38:21] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:38:30] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:38:31] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:42:35] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
